timestamp,epoch,steps,total_reward,success,final_distance,mode,curriculum_level,goal_radius,min_lidar_dist
2026-01-17 18:55:41,1,31,-50.2436,0,14.4282,exploration,0,5.0,3.0018
2026-01-17 18:55:42,2,31,-50.3027,0,14.4285,exploration,0,5.0,3.0018
2026-01-17 18:55:44,3,31,-50.2889,0,14.4273,exploration,0,5.0,3.0018
2026-01-17 18:55:45,4,31,-50.306,0,14.4278,exploration,0,5.0,3.0018
2026-01-17 18:55:47,5,31,-50.2971,0,14.4276,exploration,0,5.0,3.0018
2026-01-17 18:55:49,6,31,-50.2694,0,14.4243,exploration,0,5.0,3.0018
2026-01-17 18:55:52,7,60,-51.1078,0,14.4844,exploration,0,5.0,0.1568
2026-01-17 18:55:53,8,31,-58.3536,0,14.7289,exploration,0,5.0,0.0678
2026-01-17 18:55:55,9,31,-58.3899,0,14.794,exploration,0,5.0,3.476
2026-01-17 18:55:56,10,31,-55.9339,0,14.7892,exploration,0,5.0,3.8468
2026-01-17 18:55:58,11,31,-53.6367,0,14.7443,exploration,0,5.0,2.9987
2026-01-17 18:56:00,12,38,-53.7648,0,14.7139,exploration,0,5.0,0.1591
2026-01-17 18:56:01,13,36,-56.5594,0,14.6735,exploration,0,5.0,0.1568
2026-01-17 18:56:03,14,36,-54.6603,0,14.6291,exploration,0,5.0,0.1428
2026-01-17 18:56:11,15,31,-32.6045,0,11.5765,exploration,0,5.0,0.0868
2026-01-17 18:56:42,16,31,113.8337,0,8.5835,exploration,0,5.0,0.073
2026-01-17 18:57:13,17,31,119.0956,0,35.0383,exploration,0,5.0,0.0678
2026-01-17 18:57:45,18,32,27.2205,0,25.5836,exploration,0,5.0,0.1077
2026-01-17 18:58:16,19,31,35.3116,0,15.931,exploration,0,5.0,10.0
2026-01-17 18:58:47,20,31,12.7448,0,9.0182,exploration,0,5.0,10.0
2026-01-17 18:59:18,21,31,106.599,0,54.2992,exploration,0,5.0,10.0
2026-01-17 18:59:51,22,33,242.5361,0,23.4789,exploration,0,5.0,10.0
2026-01-17 19:01:53,23,121,141.1368,0,43.8942,exploration,0,5.0,2.6624
2026-01-17 19:03:20,24,88,-27.7302,0,41.0224,exploration,0,5.0,0.1428
2026-01-17 19:03:59,25,39,3.8681,0,34.6872,exploration,0,5.0,0.1568
2026-01-17 19:04:38,26,39,-113.4068,0,40.4228,exploration,0,5.0,0.1077
2026-01-17 19:05:10,27,32,-76.8907,0,42.4484,exploration,0,5.0,0.1568
2026-01-17 19:05:44,28,34,-47.4004,0,41.8773,exploration,0,5.0,0.1428
2026-01-17 19:06:15,29,31,-30.4922,0,39.5623,exploration,0,5.0,0.0702
2026-01-17 19:06:48,30,33,-27.896,0,34.0224,exploration,0,5.0,0.096
2026-01-17 19:07:26,31,39,-104.2033,0,39.0761,exploration,0,5.0,0.1568
2026-01-17 19:07:58,32,32,-44.0209,0,37.0774,exploration,0,5.0,0.1571
2026-01-17 19:08:29,33,31,-133.7181,0,44.3756,exploration,0,5.0,0.1568
2026-01-17 19:09:00,34,31,-27.5771,0,42.2489,exploration,0,5.0,0.1568
2026-01-17 19:09:31,35,31,-102.8589,0,46.037,exploration,0,5.0,0.0668
2026-01-17 19:10:02,36,31,-73.3492,0,45.4174,exploration,0,5.0,0.0675
2026-01-17 19:10:33,37,31,-24.1933,0,42.6545,exploration,0,5.0,0.067
2026-01-17 19:11:05,38,32,-109.3134,0,48.5034,exploration,0,5.0,0.0961
2026-01-17 19:11:41,39,36,-94.3275,0,53.1546,exploration,0,5.0,0.1568
2026-01-17 19:12:12,40,31,-106.3049,0,57.4027,exploration,0,5.0,0.0793
2026-01-17 19:12:45,41,33,-144.1727,0,66.0583,exploration,0,5.0,0.0961
2026-01-17 19:13:19,42,34,-141.3343,0,74.1196,exploration,0,5.0,0.1568
2026-01-17 19:13:50,43,31,-174.8705,0,85.4826,exploration,0,5.0,0.0677
2026-01-17 19:14:22,44,32,-94.7658,0,89.2177,exploration,0,5.0,0.1568
2026-01-17 19:14:53,45,31,-117.2393,0,94.3094,exploration,0,5.0,0.1575
2026-01-17 19:15:24,46,31,-155.7939,0,104.2939,exploration,0,5.0,0.1568
2026-01-17 19:15:54,47,31,-168.6594,0,115.597,exploration,0,5.0,10.0
2026-01-17 19:16:25,48,31,-137.9496,0,124.5665,exploration,0,5.0,10.0
2026-01-17 19:16:57,49,31,-171.8812,0,136.4409,exploration,0,5.0,0.1571
2026-01-17 19:17:28,50,31,-150.2992,0,146.5705,exploration,0,5.0,0.1568
2026-01-17 19:17:59,51,31,-133.252,0,154.6904,exploration,0,5.0,10.0
2026-01-17 19:18:30,52,31,-188.8559,0,168.6887,exploration,0,5.0,10.0
2026-01-17 19:19:01,53,31,-71.3596,0,170.4614,exploration,0,5.0,10.0
2026-01-17 19:19:32,54,31,-45.1458,0,169.9365,exploration,0,5.0,10.0
2026-01-17 19:21:39,1,31,-50.2343,0,14.4244,exploration,0,5.0,3.0018
2026-01-17 19:21:40,2,31,-50.2564,0,14.42,exploration,0,5.0,3.0018
2026-01-17 19:21:42,3,31,-50.2661,0,14.4161,exploration,0,5.0,3.0018
2026-01-17 19:21:44,4,31,-50.2474,0,14.4104,exploration,0,5.0,3.0018
2026-01-17 19:21:45,5,31,-50.2549,0,14.4059,exploration,0,5.0,3.0018
2026-01-17 19:21:47,6,31,-50.2457,0,14.3998,exploration,0,5.0,3.0017
2026-01-17 19:21:48,7,31,-50.5774,0,14.4331,exploration,0,5.0,2.6417
2026-01-17 19:21:50,8,35,-59.4027,0,14.5867,exploration,0,5.0,2.6091
2026-01-17 19:21:52,9,31,-55.8394,0,14.8628,exploration,0,5.0,2.3745
2026-01-17 19:21:53,10,31,-53.4261,0,14.9948,exploration,0,5.0,2.1617
2026-01-17 19:21:55,11,31,-53.1589,0,15.0899,exploration,0,5.0,1.9929
2026-01-17 19:21:56,12,35,-50.7826,0,15.0836,exploration,0,5.0,0.1568
2026-01-17 19:22:01,13,92,-52.0911,0,14.8571,exploration,0,5.0,0.1576
2026-01-17 19:22:28,14,37,-177.7623,0,27.6405,exploration,0,5.0,0.1568
2026-01-17 19:23:06,15,38,-276.8176,0,50.4644,exploration,0,5.0,10.0
2026-01-17 19:23:37,16,31,-228.4678,0,68.2608,exploration,0,5.0,10.0
2026-01-17 19:24:09,17,31,-186.7471,0,82.2029,exploration,0,5.0,10.0
2026-01-17 19:24:40,18,31,-252.4021,0,102.4211,exploration,0,5.0,10.0
2026-01-17 19:25:11,19,31,-231.5468,0,121.0408,exploration,0,5.0,10.0
2026-01-17 19:25:42,20,31,-233.4221,0,139.5295,exploration,0,5.0,10.0
2026-01-17 19:26:13,21,31,-237.1731,0,158.5197,exploration,0,5.0,6.9439
2026-01-17 19:26:44,22,31,-122.2375,0,166.3388,exploration,0,5.0,10.0
2026-01-17 19:27:14,23,31,-121.0932,0,174.7281,exploration,0,5.0,10.0
2026-01-17 19:27:45,24,31,-118.4779,0,180.8705,exploration,0,5.0,5.0968
2026-01-17 19:28:16,25,31,-143.7024,0,189.6833,exploration,0,5.0,10.0
2026-01-17 19:28:47,26,31,-189.3307,0,203.8731,exploration,0,5.0,10.0
2026-01-17 19:29:18,27,31,-268.0027,0,225.8793,exploration,0,5.0,10.0
2026-01-17 19:29:49,28,31,-252.3555,0,246.3051,exploration,0,5.0,10.0
2026-01-17 19:30:20,29,31,-192.5937,0,259.843,exploration,0,5.0,10.0
2026-01-17 19:30:51,30,31,-236.8786,0,279.3279,exploration,0,5.0,10.0
2026-01-17 19:31:22,31,31,-232.7525,0,298.0971,exploration,0,5.0,10.0
2026-01-17 19:31:53,32,31,-271.7742,0,320.5224,exploration,0,5.0,10.0
2026-01-17 19:32:24,33,31,-236.9268,0,339.2497,exploration,0,5.0,10.0
2026-01-17 19:32:55,34,31,-256.4942,0,360.1275,exploration,0,5.0,10.0
2026-01-17 19:33:26,35,31,-227.5478,0,378.2554,exploration,0,5.0,0.0868
2026-01-17 19:33:57,36,31,-266.3844,0,400.0063,exploration,0,5.0,10.0
2026-01-17 19:34:28,37,31,-269.4288,0,422.1646,exploration,0,5.0,10.0
2026-01-17 19:34:59,38,31,-272.5943,0,443.9275,exploration,0,5.0,10.0
2026-01-17 19:35:30,39,31,-147.0909,0,453.1171,exploration,0,5.0,10.0
2026-01-17 19:36:01,40,31,-51.9876,0,453.3333,exploration,0,5.0,10.0
2026-01-17 19:36:32,41,31,-192.0688,0,467.8795,exploration,0,5.0,10.0
2026-01-17 19:37:03,42,31,-223.245,0,485.0093,exploration,0,5.0,10.0
2026-01-17 19:37:34,43,31,-218.2938,0,501.1837,exploration,0,5.0,10.0
2026-01-17 19:38:05,44,31,-245.4288,0,520.5612,exploration,0,5.0,0.1568
2026-01-17 19:38:36,45,31,-218.5918,0,536.5445,exploration,0,5.0,0.0868
2026-01-17 19:39:07,46,31,-228.0055,0,553.8212,exploration,0,5.0,10.0
2026-01-17 19:39:38,47,31,-237.0427,0,572.5995,exploration,0,5.0,10.0
2026-01-17 19:40:09,48,31,-232.4194,0,589.8547,exploration,0,5.0,10.0
2026-01-17 19:40:41,49,31,-48.1484,0,589.6181,exploration,0,5.0,10.0
2026-01-17 19:41:11,50,31,-125.8178,0,597.0095,exploration,0,5.0,10.0
2026-01-17 19:41:42,51,31,-235.7684,0,615.5418,exploration,0,5.0,0.1575
2026-01-17 19:42:13,52,31,-217.4155,0,632.3554,exploration,0,5.0,10.0
2026-01-17 19:42:44,53,31,-245.8362,0,652.2727,exploration,0,5.0,10.0
2026-01-17 19:43:16,54,31,-276.7066,0,674.8086,exploration,0,5.0,0.0793
2026-01-17 19:43:47,55,31,-268.3645,0,696.4804,exploration,0,5.0,10.0
2026-01-17 19:44:18,56,31,-283.276,0,719.0879,exploration,0,5.0,7.1291
2026-01-17 19:44:48,57,31,-81.1412,0,722.7203,exploration,0,5.0,10.0
2026-01-17 19:45:20,58,31,-172.2371,0,733.674,exploration,0,5.0,10.0
2026-01-17 19:46:09,1,31,-50.2513,0,14.4091,exploration,0,5.0,3.0018
2026-01-17 19:46:11,2,31,-50.2532,0,14.4041,exploration,0,5.0,3.0018
2026-01-17 19:46:13,3,31,-50.2772,0,14.4018,exploration,0,5.0,3.0018
2026-01-17 19:46:14,4,31,-50.3466,0,14.4066,exploration,0,5.0,3.0018
2026-01-17 19:46:16,5,31,-50.3193,0,14.4087,exploration,0,5.0,3.0018
2026-01-17 19:46:17,6,31,-50.3104,0,14.4098,exploration,0,5.0,3.0018
2026-01-17 19:46:19,7,31,-50.2997,0,14.4095,exploration,0,5.0,3.0011
2026-01-17 19:46:20,8,31,-52.6254,0,14.4642,exploration,0,5.0,2.788
2026-01-17 19:46:22,9,31,-63.4774,0,14.6355,exploration,0,5.0,2.5795
2026-01-17 19:46:23,10,31,-54.4223,0,14.8633,exploration,0,5.0,2.4028
2026-01-17 19:46:25,11,31,-53.5114,0,15.0021,exploration,0,5.0,2.1694
2026-01-17 19:46:27,12,31,-50.9193,0,15.0652,exploration,0,5.0,2.0331
2026-01-17 19:46:32,13,105,-54.8216,0,14.9722,exploration,0,5.0,0.1568
2026-01-17 19:46:40,14,76,-53.7616,0,15.9534,exploration,0,5.0,0.1568
2026-01-17 19:47:11,15,31,-173.2035,0,28.5904,exploration,0,5.0,0.0677
2026-01-17 19:47:43,16,32,-221.5145,0,45.8516,exploration,0,5.0,0.0868
2026-01-17 19:48:14,17,31,-260.2473,0,66.9158,exploration,0,5.0,10.0
2026-01-17 19:48:45,18,31,-229.0143,0,84.9322,exploration,0,5.0,10.0
2026-01-17 19:49:16,19,31,-252.124,0,104.659,exploration,0,5.0,0.073
2026-01-17 19:49:47,20,31,-208.4337,0,120.3551,exploration,0,5.0,0.0677
2026-01-17 19:50:19,21,31,-269.5054,0,141.3832,exploration,0,5.0,0.1568
2026-01-17 19:50:50,22,31,-269.3093,0,162.8853,exploration,0,5.0,1.0127
2026-01-17 19:51:21,23,31,-122.9912,0,169.7996,exploration,0,5.0,8.0484
2026-01-17 19:51:52,24,31,-227.3442,0,187.2953,exploration,0,5.0,0.1227
2026-01-17 19:52:23,25,31,-162.1371,0,197.9827,exploration,0,5.0,10.0
2026-01-17 19:52:54,26,31,-124.9558,0,204.7679,exploration,0,5.0,10.0
2026-01-17 19:53:25,27,31,-38.6159,0,203.5016,exploration,0,5.0,10.0
2026-01-17 19:53:55,28,31,-82.0476,0,207.143,exploration,0,5.0,10.0
2026-01-17 19:54:26,29,31,-269.807,0,229.3904,exploration,0,5.0,10.0
2026-01-17 19:54:57,30,31,-247.4486,0,250.0525,exploration,0,5.0,10.0
2026-01-17 19:55:28,31,31,-278.7234,0,272.7952,exploration,0,5.0,10.0
2026-01-17 19:55:59,32,31,-240.0729,0,291.7422,exploration,0,5.0,10.0
2026-01-17 19:56:30,33,31,-109.3612,0,297.5184,exploration,0,5.0,10.0
2026-01-17 19:57:01,34,31,-54.7809,0,298.0081,exploration,0,5.0,10.0
2026-01-17 19:57:32,35,31,-54.3512,0,298.4058,exploration,0,5.0,10.0
2026-01-17 19:58:28,1,31,-50.2946,0,14.4031,exploration,0,5.0,3.0018
2026-01-17 19:58:29,2,31,-50.2667,0,14.3998,exploration,0,5.0,3.0018
2026-01-17 19:58:31,3,31,-50.2623,0,14.3959,exploration,0,5.0,3.0018
2026-01-17 19:58:33,4,31,-50.3038,0,14.3963,exploration,0,5.0,3.0018
2026-01-17 19:58:34,5,31,-50.3166,0,14.3977,exploration,0,5.0,3.0018
2026-01-17 19:58:36,6,31,-50.2937,0,14.397,exploration,0,5.0,3.0018
2026-01-17 19:58:37,7,31,-50.2842,0,14.3955,exploration,0,5.0,3.0018
2026-01-17 19:58:39,8,31,-50.9291,0,14.4762,exploration,0,5.0,2.7598
2026-01-17 19:58:40,9,31,-57.7445,0,14.5589,exploration,0,5.0,2.6413
2026-01-17 19:58:42,10,31,-63.2014,0,14.915,exploration,0,5.0,2.5124
2026-01-17 19:58:43,11,31,-51.8179,0,15.0746,exploration,0,5.0,2.2617
2026-01-17 19:58:45,12,31,-50.7437,0,15.1212,exploration,0,5.0,2.0963
2026-01-17 19:58:47,13,50,-51.0444,0,15.1413,exploration,0,5.0,0.0677
2026-01-17 19:58:54,14,128,-53.7751,0,14.898,exploration,0,5.0,0.0677
2026-01-17 19:59:00,15,31,-63.9773,0,16.5876,exploration,0,5.0,0.0961
2026-01-17 19:59:48,16,48,-348.7816,0,45.1842,exploration,0,5.0,0.0961
2026-01-17 20:00:19,17,31,-227.5237,0,61.8576,exploration,0,5.0,10.0
2026-01-17 20:00:50,18,31,-219.3233,0,78.1872,exploration,0,5.0,10.0
2026-01-17 20:01:21,19,31,-200.6716,0,93.4914,exploration,0,5.0,10.0
2026-01-17 20:01:52,20,31,-265.3776,0,115.2767,exploration,0,5.0,10.0
2026-01-17 20:02:23,21,31,-220.4565,0,132.1431,exploration,0,5.0,10.0
2026-01-17 20:02:55,22,31,-223.213,0,148.7207,exploration,0,5.0,10.0
2026-01-17 20:03:26,23,31,-95.2605,0,152.6925,exploration,0,5.0,0.1568
2026-01-17 20:03:57,24,31,-232.9541,0,169.9254,exploration,0,5.0,4.4287
2026-01-17 20:04:28,25,31,-146.5715,0,179.003,exploration,0,5.0,10.0
2026-01-17 20:04:58,26,31,-121.2764,0,185.3576,exploration,0,5.0,0.1575
2026-01-17 20:05:29,27,31,-99.6304,0,190.084,exploration,0,5.0,8.4789
2026-01-17 20:06:00,28,31,-227.4351,0,207.7746,exploration,0,5.0,10.0
2026-01-17 20:06:31,29,31,-233.9824,0,226.0664,exploration,0,5.0,0.1568
2026-01-17 20:07:02,30,31,-249.9656,0,246.0729,exploration,0,5.0,10.0
2026-01-17 20:07:33,31,31,-269.1725,0,268.665,exploration,0,5.0,10.0
2026-01-17 20:08:04,32,31,-264.3261,0,289.6207,exploration,0,5.0,10.0
2026-01-17 20:08:36,33,31,-238.1202,0,308.5297,exploration,0,5.0,0.1077
2026-01-17 20:09:07,34,31,-241.8567,0,328.4843,exploration,0,5.0,10.0
2026-01-17 20:09:38,35,31,-284.285,0,352.0886,exploration,0,5.0,0.0677
2026-01-17 20:10:09,36,31,-252.3712,0,372.3115,exploration,0,5.0,10.0
2026-01-17 20:10:40,37,31,-255.7329,0,393.256,exploration,0,5.0,10.0
2026-01-17 20:11:11,38,31,-235.8243,0,411.2082,exploration,0,5.0,10.0
2026-01-17 20:11:42,39,31,-260.9574,0,432.1073,exploration,0,5.0,10.0
2026-01-17 20:12:13,40,31,-190.2902,0,445.3282,exploration,0,5.0,10.0
2026-01-17 20:12:44,41,31,-51.4761,0,445.4583,exploration,0,5.0,10.0
2026-01-17 20:13:15,42,31,-147.127,0,455.5478,exploration,0,5.0,10.0
2026-01-17 20:13:46,43,31,-247.2502,0,475.5283,exploration,0,5.0,10.0
2026-01-17 20:14:17,44,31,-273.4532,0,498.0979,exploration,0,5.0,10.0
2026-01-17 20:14:48,45,31,-302.9133,0,522.6371,exploration,0,5.0,0.1571
2026-01-17 20:15:19,46,31,-289.2186,0,546.9462,exploration,0,5.0,0.0961
2026-01-17 20:15:50,47,31,-263.0168,0,568.2464,exploration,0,5.0,10.0
2026-01-17 20:16:21,48,31,-250.5902,0,588.167,exploration,0,5.0,10.0
2026-01-17 20:16:52,49,31,-297.4818,0,612.2213,exploration,0,5.0,1.8975
2026-01-17 20:17:23,50,31,-85.702,0,615.3137,exploration,0,5.0,10.0
2026-01-17 20:17:54,51,31,-53.8259,0,615.6847,exploration,0,5.0,10.0
2026-01-17 20:18:24,52,31,-185.8737,0,629.4089,exploration,0,5.0,0.0868
2026-01-17 20:18:56,53,31,-281.9935,0,652.1618,exploration,0,5.0,10.0
2026-01-17 20:19:26,54,31,-283.3076,0,675.613,exploration,0,5.0,10.0
2026-01-17 20:19:58,55,31,-265.6239,0,697.4175,exploration,0,5.0,10.0
2026-01-17 20:20:29,56,31,-291.4336,0,721.2483,exploration,0,5.0,0.1568
2026-01-17 20:21:00,57,31,-267.2246,0,742.9813,exploration,0,5.0,0.0677
2026-01-17 20:21:31,58,31,-191.6388,0,756.5762,exploration,0,5.0,10.0
2026-01-17 20:22:01,59,31,-172.7434,0,769.3128,exploration,0,5.0,10.0
2026-01-17 20:22:32,60,31,-86.0931,0,772.4851,exploration,0,5.0,10.0
2026-01-17 20:23:04,61,31,-194.7277,0,787.5488,exploration,0,5.0,10.0
2026-01-17 20:23:35,62,31,-169.1531,0,798.7951,exploration,0,5.0,10.0
2026-01-17 20:24:06,63,31,-142.2955,0,808.2361,exploration,0,5.0,10.0
2026-01-17 20:24:37,64,31,-315.6744,0,834.7469,exploration,0,5.0,10.0
2026-01-17 20:25:08,65,31,-313.059,0,861.4754,exploration,0,5.0,10.0
2026-01-17 20:25:39,66,31,-271.1519,0,883.1817,exploration,0,5.0,0.0677
2026-01-17 20:26:10,67,31,-221.179,0,900.2548,exploration,0,5.0,0.0677
2026-01-17 20:26:41,68,31,-287.1449,0,924.1687,exploration,0,5.0,0.1568
2026-01-17 20:27:12,69,31,-271.1806,0,946.5909,exploration,0,5.0,10.0
2026-01-17 20:27:43,70,31,-309.8876,0,972.3703,exploration,0,5.0,10.0
2026-01-17 20:28:14,71,31,-288.6277,0,996.0788,exploration,0,5.0,10.0
2026-01-17 20:28:45,72,31,-258.2667,0,1017.042,exploration,0,5.0,10.0
2026-01-17 20:29:17,73,31,-280.9072,0,1040.0992,exploration,0,5.0,0.0677
2026-01-17 20:29:48,74,31,-151.9033,0,1049.8797,exploration,0,5.0,10.0
2026-01-17 20:30:19,75,31,-61.3964,0,1051.7816,exploration,0,5.0,0.0678
2026-01-17 20:30:50,76,31,-85.3367,0,1055.1281,exploration,0,5.0,10.0
2026-01-17 20:31:21,77,31,-212.0181,0,1071.3623,exploration,0,5.0,2.536
2026-01-17 20:31:51,78,31,-121.1253,0,1078.3565,exploration,0,5.0,10.0
2026-01-17 20:32:22,79,31,-101.4196,0,1083.4772,exploration,0,5.0,10.0
2026-01-17 20:32:53,80,31,-288.3403,0,1107.4995,exploration,0,5.0,10.0
2026-01-17 20:33:24,81,31,-257.8444,0,1128.8387,exploration,0,5.0,10.0
2026-01-17 20:33:55,82,31,-289.0681,0,1152.9646,exploration,0,5.0,10.0
2026-01-17 20:34:26,83,31,-267.2345,0,1174.2236,exploration,0,5.0,10.0
2026-01-17 20:34:57,84,31,-55.6634,0,1174.7539,exploration,0,5.0,10.0
2026-01-17 20:35:28,85,31,-158.1939,0,1185.877,exploration,0,5.0,10.0
2026-01-17 20:35:59,86,31,-289.7293,0,1209.9321,exploration,0,5.0,0.0677
2026-01-17 20:36:29,87,31,-251.7868,0,1229.6423,exploration,0,5.0,10.0
2026-01-17 20:36:59,88,31,-273.823,0,1251.7445,exploration,0,5.0,0.0677
2026-01-17 20:37:30,89,31,-279.0672,0,1274.8071,exploration,0,5.0,10.0
2026-01-17 20:38:01,90,31,-298.4601,0,1298.8324,exploration,0,5.0,10.0
2026-01-17 20:38:32,91,31,-267.5113,0,1320.6484,exploration,0,5.0,10.0
2026-01-17 20:39:04,92,31,-241.1573,0,1339.4515,exploration,0,5.0,10.0
2026-01-17 20:39:35,93,31,-262.2534,0,1360.8988,exploration,0,5.0,10.0
2026-01-17 20:40:06,94,31,-299.7193,0,1386.2186,exploration,0,5.0,10.0
2026-01-17 20:40:37,95,31,-248.9753,0,1406.2208,exploration,0,5.0,10.0
2026-01-17 20:41:08,96,31,-270.1342,0,1428.3687,exploration,0,5.0,10.0
2026-01-17 20:41:39,97,31,-281.3196,0,1452.1121,exploration,0,5.0,0.0678
2026-01-17 20:42:10,98,31,-268.9593,0,1473.9055,exploration,0,5.0,10.0
2026-01-17 20:42:41,99,31,-252.19,0,1494.0285,exploration,0,5.0,0.0677
2026-01-17 20:43:12,100,31,-246.4993,0,1514.0824,exploration,0,5.0,10.0
2026-01-17 20:43:44,101,31,-257.0942,0,1534.5088,exploration,0,5.0,10.0
2026-01-17 20:44:15,102,31,-231.5885,0,1552.5934,exploration,0,5.0,0.0961
2026-01-17 20:44:46,103,31,-183.8723,0,1565.5215,exploration,0,5.0,10.0
2026-01-17 20:45:17,104,31,-55.0078,0,1566.0005,exploration,0,5.0,10.0
2026-01-17 20:45:48,105,31,-50.1043,0,1565.9783,exploration,0,5.0,10.0
2026-01-17 20:46:19,106,31,-67.4004,0,1567.5192,exploration,0,5.0,10.0
2026-01-17 20:46:50,107,31,-148.5152,0,1577.9653,exploration,0,5.0,10.0
2026-01-17 20:47:21,108,31,-285.0969,0,1601.826,exploration,0,5.0,9.6533
2026-01-17 20:47:52,109,31,-188.4784,0,1614.5348,exploration,0,5.0,10.0
2026-01-17 20:48:23,110,31,-50.5719,0,1614.5724,exploration,0,5.0,10.0
2026-01-17 20:48:54,111,31,-52.0353,0,1614.7627,exploration,0,5.0,10.0
2026-01-17 20:49:25,112,31,-50.8424,0,1614.8157,exploration,0,5.0,10.0
2026-01-17 20:49:56,113,31,-66.4462,0,1616.9001,exploration,0,5.0,9.925
2026-01-17 20:50:27,114,31,-284.7393,0,1640.7925,exploration,0,5.0,0.0677
2026-01-17 20:50:58,115,31,-147.9572,0,1650.4351,exploration,0,5.0,10.0
2026-01-17 20:51:29,116,31,-52.6483,0,1650.9583,exploration,0,5.0,0.1582
2026-01-17 20:52:00,117,31,-304.7391,0,1676.8022,exploration,0,5.0,10.0
2026-01-17 20:52:31,118,31,-306.2783,0,1702.9593,exploration,0,5.0,10.0
2026-01-17 20:53:03,119,31,-308.3257,0,1729.0777,exploration,0,5.0,10.0
2026-01-17 20:53:34,120,31,-297.8164,0,1754.155,exploration,0,5.0,10.0
2026-01-17 20:54:05,121,31,-307.9852,0,1779.9659,exploration,0,5.0,10.0
2026-01-17 20:54:35,122,31,-306.9832,0,1805.5244,exploration,0,5.0,0.1227
2026-01-17 20:55:06,123,31,-322.4002,0,1832.9266,exploration,0,5.0,10.0
2026-01-17 20:55:37,124,31,-304.2257,0,1858.3726,exploration,0,5.0,0.1227
2026-01-17 20:56:08,125,31,-302.8404,0,1883.9309,exploration,0,5.0,10.0
2026-01-17 20:56:39,126,31,-310.9338,0,1910.0117,exploration,0,5.0,10.0
2026-01-17 20:57:11,127,31,-317.4225,0,1937.0647,exploration,0,5.0,0.0678
2026-01-17 20:57:42,128,31,-323.2895,0,1964.6686,exploration,0,5.0,10.0
2026-01-17 20:58:13,129,31,-322.0657,0,1992.0429,exploration,0,5.0,10.0
2026-01-17 20:58:44,130,31,-315.6284,0,2018.9663,exploration,0,5.0,10.0
2026-01-17 20:59:15,131,31,-322.399,0,2046.521,exploration,0,5.0,10.0
2026-01-17 20:59:46,132,31,-303.3509,0,2072.0631,exploration,0,5.0,10.0
2026-01-17 21:00:17,133,31,-322.3574,0,2099.5998,exploration,0,5.0,10.0
2026-01-17 21:00:48,134,31,-320.0238,0,2126.6944,exploration,0,5.0,10.0
2026-01-17 21:01:20,135,31,-321.9565,0,2153.7486,exploration,0,5.0,10.0
2026-01-17 21:01:51,136,31,-313.1394,0,2179.9542,exploration,0,5.0,0.0678
2026-01-17 21:02:22,137,31,-324.6632,0,2207.787,exploration,0,5.0,10.0
2026-01-17 21:02:53,138,31,-311.0657,0,2233.8995,exploration,0,5.0,10.0
2026-01-17 21:03:24,139,31,-308.7541,0,2259.9429,exploration,0,5.0,10.0
2026-01-17 21:03:55,140,31,-324.4256,0,2287.6571,exploration,0,5.0,10.0
2026-01-17 21:04:26,141,31,-316.8168,0,2314.3977,exploration,0,5.0,10.0
2026-01-17 21:04:57,142,31,-326.4384,0,2341.728,exploration,0,5.0,0.1227
2026-01-17 21:05:29,143,31,-320.1395,0,2368.7176,exploration,0,5.0,10.0
2026-01-17 21:06:00,144,31,-320.4282,0,2395.8738,exploration,0,5.0,10.0
2026-01-17 21:06:31,145,31,-308.1241,0,2422.0495,exploration,0,5.0,0.073
2026-01-17 21:07:02,146,31,-321.3898,0,2449.2804,exploration,0,5.0,10.0
2026-01-17 21:07:33,147,31,-199.7459,0,2463.612,exploration,0,5.0,10.0
